381.83,1,pasta,"lobortis quis, pede.",dis parturient,XQH84RFQ0JY
951.93,23,noodles,molestie,gravida. Praesent eu,TWN75EIN4FJ
327.79,29,seafood,fringilla est.,Ut,GIC09HBR3TE
609.44,20,cereals,purus. Maecenas libero,Aliquam,EYF26LNU9QT
268.97,6,stews,rutrum magna. Cras,Pellentesque habitant morbi,FCB13LWI2NW
86.40,25,pies,auctor,"nibh enim, gravida",TZL01JOM5NY
359.50,5,stews,sem,dui. Suspendisse,QCY00GOT5RR
75.22,21,sandwiches,feugiat tellus lorem,dolor vitae,QKT95GOF1UQ
326.43,50,stews,nunc interdum,"gravida sit amet,",FGC34AIR5SV
603.42,33,desserts,ante,ligula.,RFI54VJR9UY
761.02,24,pasta,sed,"a, facilisis",GKD94QSV1JZ
44.86,10,pies,"varius et, euismod","facilisis, magna tellus",LYG87UCB6HI
707.72,40,pies,dolor,Cras dictum ultricies,POQ73SAS4KY
947.76,12,pies,"vestibulum nec,",enim. Etiam gravida,SVB22SZD7DR
345.57,4,desserts,arcu. Aliquam,"imperdiet nec,",VOR30DPE6NS
745.92,34,seafood,"ut, sem.",orci lacus,AOR85LEB1UK
743.31,26,soups,augue id,mollis.,FCO95UGR5LS
220.73,10,desserts,morbi tristique,Aliquam ultrices iaculis,BLE91VCV5BT
583.40,10,seafood,"sed consequat auctor,","Nullam suscipit,",QJR26NNY3JV
350.18,16,seafood,"fermentum vel, mauris.",fringilla euismod,HAS98FOG3VK
928.15,42,stews,cursus.,"Nullam suscipit,",XMJ79KJV2DW
603.51,9,soups,et pede. Nunc,ultrices.,ZJS34PIJ1QN
686.44,7,pies,"et,","vel, convallis",ASI51WVJ2SG
665.71,6,soups,"at, velit. Cras","convallis est,",QQC02KHN5MD
301.64,22,pasta,arcu imperdiet,odio,DDZ25EJZ6ET
328.92,36,seafood,"convallis erat, eget",tortor,AKQ53YFD8UI
887.22,23,seafood,"at, iaculis quis,",lacus. Mauris non,JOP90YSF6CV
94.56,10,stews,"orci, consectetuer",aliquet. Phasellus fermentum,OEH88WHL0SX
60.79,48,pies,"felis. Donec tempor,",diam.,IBW74TKS3SZ
569.78,20,pies,rutrum. Fusce,nulla.,HNI89DDH8IV
152.62,37,salads,"imperdiet nec,",libero. Donec consectetuer,FNV53NUZ9RT
949.80,10,pies,tincidunt.,imperdiet,IBN69GVW8RI
560.79,21,pasta,sem.,"vulputate, nisi",IQD80MSW7NA
420.32,7,stews,"a, dui.","congue, elit",NNH68ODR4MV
337.71,21,pasta,molestie orci tincidunt,blandit,JGZ11WRX4ZU
359.97,10,pasta,blandit congue.,"quis,",SFG00QDC1SA
702.07,28,desserts,dolor,sapien imperdiet,IOL91EPB7QO
637.05,18,seafood,erat. Vivamus nisi.,Mauris nulla.,GJY08WJD5LE
760.39,12,cereals,"a, scelerisque sed,",Fusce feugiat. Lorem,VFF39RGF7EF
845.70,20,cereals,malesuada fames,Sed,HHU08KVT0PH
786.95,38,pies,massa. Suspendisse eleifend.,gravida sagittis.,OOR40LAF1MD
343.42,8,sandwiches,mollis. Phasellus libero,diam vel,KPE40PIG0YK
757.21,13,salads,"et, commodo at,",accumsan laoreet,JKO59KOM8RA
451.69,28,salads,erat. Etiam vestibulum,viverra.,QVX87UYS3QP
136.51,18,soups,Aenean eget,lectus quis,JCM69ZYV9PE
704.88,9,stews,in sodales elit,ac,AWN40PMZ3NU
735.87,20,seafood,"Nulla tincidunt,",penatibus et,ZNS88AVR9GQ
90.30,36,soups,eu,Aenean,UIU89WWU9LR
508.37,16,sandwiches,risus.,"vitae,",FOQ15NPI3SE
28.73,25,salads,Morbi accumsan,"aliquam eu, accumsan",RFI43ZGZ6DW
582.56,31,soups,In,"elit,",AIC56ZKC0TV
184.95,1,pies,"sapien, cursus in,","pharetra ut, pharetra",BTG48MBB8LB
336.96,26,desserts,ante ipsum primis,Vivamus nisi.,UQL09CWK3ZY
947.26,5,soups,elit fermentum,interdum,FYU48KXR9YL
285.27,35,cereals,"at,",Sed,ZFO60DFI4HQ
524.62,23,sandwiches,Suspendisse sed dolor.,Nam interdum enim,NUV93WFQ9JR
700.18,41,stews,"vulputate, risus","in, tempus eu,",ROZ91NLN1DI
773.58,1,salads,"dui, nec",pharetra nibh. Aliquam,ZVD62FRS9MY
348.20,41,cereals,a,nascetur ridiculus,SHX37BKC2SW
609.72,32,soups,"mi pede,",tincidunt congue,VRC98CUC7AM
672.29,8,sandwiches,nisi,"a, facilisis",SZS02JYN4VV
892.76,41,pies,Donec consectetuer mauris,Aenean eget,OVZ28EJP0RF
947.52,1,pies,mi. Aliquam gravida,vitae sodales,DVT60UXD5DO
744.32,12,salads,vitae purus,Cras vulputate,DPV50NEJ1IS
465.04,5,sandwiches,Aliquam,"nec, malesuada ut,",JVN46MWN6CS
371.14,30,stews,purus. Duis,"non, hendrerit id,",MPK70EOJ9CJ
155.16,14,salads,tincidunt,interdum. Sed auctor,WBS41PJU8IS
188.23,39,cereals,sollicitudin commodo,urna suscipit,OWQ88ZSX9PR
577.24,41,desserts,ante. Nunc mauris,tortor.,ITH94FZP0OC
246.82,4,desserts,sit,non massa non,ABX26NKD9AC
25.89,4,soups,Proin vel,"ligula elit, pretium",JXZ99ILG6JN
777.25,50,pies,"eleifend nec, malesuada",Mauris ut quam,RCQ44QZJ6WZ
657.64,28,desserts,vel arcu eu,"lorem, vehicula",OKQ64PLP4GB
784.06,44,desserts,"Cras dolor dolor,","risus varius orci,",LHJ11FJH0EF
79.67,34,seafood,sodales elit erat,Aenean eget,VEE33XFP3OE
395.32,31,noodles,"risus, at",luctus aliquet odio.,WYE71NRH0VU
772.84,15,stews,Sed,"orci,",POQ51NZV7DA
724.90,10,noodles,"auctor,",nisl. Maecenas,SED40SZE6TS
168.41,26,sandwiches,lacus.,nunc.,TUY84EIK8AE
949.62,25,noodles,"auctor ullamcorper, nisl",libero.,UUJ72EIN5DW
707.62,12,soups,tellus.,arcu iaculis,GBS20EZX8EV
413.27,9,pies,turpis egestas.,malesuada fringilla est.,CPW38MMJ4UM
305.31,32,soups,nibh vulputate,sociosqu,HPJ38DTP5DY
378.01,22,seafood,amet,"pharetra, felis",PBK29JWC0XR
229.07,29,pasta,"sollicitudin a,",mauris sagittis placerat.,YFG04BQO1SO
573.73,4,cereals,Fusce,"elementum sem,",FYF37HLA4YK
405.18,20,soups,enim mi tempor,"id, ante. Nunc",DHY46DXU0NY
437.31,26,stews,"nisl sem, consequat",ipsum,WAW95GSP4IL
293.04,38,seafood,eget tincidunt dui,enim. Etiam imperdiet,GNA62ACO5EL
99.98,26,salads,odio.,lacinia,KUY51KZF0QK
638.51,47,sandwiches,massa. Suspendisse eleifend.,Cum sociis,TWJ11DYC6EV
131.87,46,pies,"aliquam iaculis, lacus",auctor,EFW98SFP0SY
33.03,25,desserts,quis turpis,"id,",IJH20YUE7JT
777.89,48,desserts,enim.,porttitor,MJU36LKQ8RV
657.09,25,seafood,erat.,"fermentum risus,",ETS75SPH9MW
79.76,35,desserts,magna. Phasellus dolor,fringilla cursus purus.,OWF85BPW4AF
646.63,42,cereals,lorem fringilla,"ipsum. Curabitur consequat,",QXJ37RCF6QP
501.82,46,cereals,"tristique pellentesque,",sit amet diam,SZN43ANE5SA
415.82,43,desserts,ornare,diam.,IER62XLN7TL
632.80,50,soups,"et,",nonummy,MYV23CLH1NU
312.62,22,cereals,non arcu. Vivamus,"Donec nibh enim,",MUD00KQG2FZ
1.97,8,seafood,mi.,Aliquam,JNY17JKP0HB
758.78,35,soups,arcu,diam. Duis,VVP09SAY6ZC
59.52,34,pies,Cras eu tellus,fringilla purus mauris,LUN60EOC1EO
110.18,8,sandwiches,placerat,nulla. Integer urna.,ADO80LMJ7VO
978.73,17,pies,nunc sed libero.,eget massa.,SLB46NZA8GV
78.04,36,cereals,dui.,In,UZC26BZV1ZU
0.70,15,stews,scelerisque neque,"tortor, dictum eu,",NPN04XSA0EX
389.35,32,seafood,neque. Morbi quis,"sit amet,",LXE25UMJ3GH
984.73,21,desserts,augue porttitor interdum.,molestie. Sed,RXN30HOL6KD
275.31,35,salads,mauris ipsum porta,ac libero,AOS02PCD5JB
43.82,20,desserts,sem,dui nec urna,WGQ30QMX1FG
952.04,34,pasta,Nullam enim.,nisi. Mauris nulla.,TFJ46RPL4BA
730.21,25,desserts,nec,"urna, nec luctus",CDC75PVR9EU
682.42,34,stews,Nulla eget,nunc,CSO01HPP0DO
297.58,44,soups,"at, libero.",Vestibulum,QZH06EMH3CK
79.18,44,seafood,vel turpis. Aliquam,rhoncus. Nullam velit,EEZ28KAQ8GQ
114.06,26,pies,faucibus. Morbi,tellus justo,OPN64GOS6QN
715.32,24,sandwiches,fermentum,Pellentesque habitant morbi,RFD98KMS4DQ
285.83,1,seafood,erat nonummy,ipsum,HDQ55BMN1CO
383.32,23,pies,dictum ultricies ligula.,"ut, molestie",BMZ41HOU9QP
22.57,46,desserts,Mauris,dis,IAT87AWA9UI
752.21,30,pasta,Fusce diam,eget,HSF06ICP9UC
605.45,30,desserts,elit. Etiam,"ac,",ZBO72ZCZ0VE
619.78,23,pasta,"non, lacinia",dui,XTO26AFN6JV
169.21,9,stews,Phasellus,"eget, volutpat",HSL42AWC4CJ
397.95,43,pasta,at,"sed, hendrerit",TGI69ZLF2FA
482.79,45,cereals,"feugiat non,",Quisque fringilla euismod,QJL56UKL4DF
693.88,4,pasta,id sapien.,tincidunt pede ac,NVN94JVD0EK
591.90,34,seafood,"urna,",ipsum sodales,YDP04PSJ6RQ
459.51,11,desserts,"id, erat.","eleifend, nunc risus",YBP79WQB5LS
105.49,42,salads,"vulputate,","iaculis enim,",KJO05DCS3ZV
627.41,34,noodles,egestas ligula. Nullam,nonummy ultricies,KPX66XYQ6SR
242.29,7,cereals,dignissim lacus.,vitae velit,ONV71DMK5BY
490.76,44,seafood,Fusce aliquet magna,Quisque,TBC97QQR7UF
504.98,18,pasta,eu metus. In,"eu, odio. Phasellus",YJE52DLI8CA
288.56,26,soups,orci. Ut sagittis,semper auctor.,TUO90WJM4QS
572.01,44,noodles,consectetuer,sagittis lobortis,QHA93XTY5JR
586.53,45,stews,"nostra,",augue eu,EYP57JJT5FU
614.14,4,cereals,Nam nulla,sociis natoque penatibus,XBN67HBR0DS
175.35,26,noodles,pellentesque. Sed dictum.,sem mollis,GVV31AHC7CL
345.73,50,noodles,sed libero.,malesuada,JEI70BTD1BH
532.75,35,salads,bibendum ullamcorper. Duis,"quis, tristique ac,",RHV38ZLN9ZU
266.61,12,stews,Quisque,nibh,OUK89PZC1JH
502.25,6,pies,tempor,Donec tincidunt.,VZI15PXJ4BV
976.35,4,pasta,"urna,",lectus quis massa.,SEN66JAM2RJ
175.22,14,salads,posuere,Cum sociis,WLR95BUT8HD
89.32,33,pasta,lorem.,at risus.,JOW27JCM3IH
861.26,15,desserts,feugiat,"eu, euismod ac,",YDB33ZIW4UV
395.50,3,pies,Ut nec,"dui,",RTN41RYG2OA
306.43,34,pasta,consectetuer rhoncus. Nullam,Aenean,FOH96TDM5AL
68.01,17,stews,"sagittis augue, eu",enim. Etiam,CSV48RLJ6KP
421.72,49,noodles,eleifend egestas.,blandit.,QRC54OSQ9UX
275.48,45,salads,vel arcu.,ornare,CMT58IXM8IW
764.37,24,noodles,nisi dictum augue,id nunc interdum,RRE61ZUE7TH
249.52,18,noodles,mauris ut,"nec,",WLA81TAA5JO
732.71,19,seafood,elit.,ac risus.,CUZ95AYF7NB
103.93,24,cereals,Nunc quis,"vel,",LXH88ORK4JP
833.98,14,stews,"egestas a, dui.",ridiculus,PES57EIF7FW
426.76,9,seafood,ligula.,"a,",NHJ29ARQ9NX
350.54,39,pasta,accumsan laoreet ipsum.,"dictum eu,",UPU13NPL9MZ
368.22,18,pasta,"auctor ullamcorper, nisl",odio sagittis,BAW63EXY4VJ
627.68,14,soups,"ac,",molestie orci tincidunt,XDZ23LXK5NP
576.06,36,stews,ac,sollicitudin orci sem,XIU40IPN4TU
124.50,29,pasta,"parturient montes, nascetur",ridiculus mus. Proin,VMD65DTY8ZP
680.40,10,soups,"sed, facilisis vitae,",eget magna.,PGL48QDK1OK
909.60,39,desserts,"nec, leo.",nec tempus mauris,GGP46ULF3OH
608.91,26,noodles,ac urna.,facilisis.,AQH09IMQ3RZ
716.82,50,sandwiches,ipsum.,aliquet. Phasellus,KEZ88LMT7SY
91.61,37,pasta,laoreet lectus quis,lobortis,VKL12XJB3OR
168.21,8,desserts,"pellentesque eget, dictum",nunc,AKS95WTF8LD
112.40,43,seafood,magnis dis,Mauris vel turpis.,DKR44SVM2PD
962.77,36,sandwiches,Donec est,mauris ut,ZLC83TEE8CR
104.06,5,pies,Sed neque. Sed,"semper, dui",AVF40JVR3CH
154.20,25,salads,dui.,vel,OND45IDH6NY
112.93,9,pasta,at auctor,lorem tristique aliquet.,HEK20GHW6SD
940.89,10,noodles,Aenean,porttitor eros nec,DND14KIJ4XJ
283.98,6,noodles,gravida sagittis. Duis,"gravida non,",VFZ82WVY8JX
543.12,49,pies,vitae odio sagittis,"lacus, varius",VBH09CTM0IC
595.27,45,pies,vitae velit,mi.,SNS95UBF2UC
305.99,12,stews,quam,tincidunt orci quis,ZBM86WIO7RE
261.90,26,stews,"quis, tristique",magnis,LOG89NLS6XE
901.74,29,sandwiches,mauris erat eget,In nec orci.,DOA14ENX0WV
115.79,7,salads,interdum. Nunc,hendrerit neque.,WAK78BYA4OW
444.61,28,salads,arcu. Sed eu,mauris sit amet,SKI60NSM6VV
547.45,3,sandwiches,"amet,",cursus,BHD16XYO4MT
118.11,22,pasta,sed sem egestas,vitae velit,XGP11YXD2RY
732.78,8,noodles,arcu,orci,ECO22ISC3PL
736.36,36,pies,"at, libero.","vulputate, nisi",SPM58XGN5BB
768.37,39,seafood,Suspendisse,arcu et pede.,NMC42QLS0PJ
522.82,23,noodles,euismod urna. Nullam,quis,AKH29KWL3BK
722.24,46,stews,libero. Proin,lobortis. Class,HTM81RHH5CB
136.56,6,pasta,"Curabitur consequat,",molestie. Sed id,OHP00RMJ5GA
343.19,1,noodles,interdum enim,"iaculis,",ROY69XAW9FP
470.90,46,pies,feugiat,sagittis,LCM52EUB9TE
532.11,19,pasta,"ornare, facilisis eget,",enim. Mauris,MDC47COQ9TD
115.50,3,salads,Aliquam adipiscing lobortis,Praesent interdum,YHY52BQU4FG
184.47,28,cereals,nec urna suscipit,vel arcu.,AMR81RLZ0IS
238.30,23,noodles,"eget,","montes, nascetur ridiculus",YJZ94UAH0WV
631.20,1,sandwiches,tempus mauris erat,lorem ut aliquam,FPU70HES8OL
535.93,7,sandwiches,ut mi. Duis,dolor,XGV34YXU5HG
50.75,45,pasta,Mauris eu,ipsum,ZEG92QMJ1QR
125.68,36,sandwiches,Ut semper,euismod enim.,ZUY38SEO9HB
306.95,5,pasta,"sit amet, dapibus",lacus pede,SUW68OFI5CX
165.63,44,soups,ipsum. Donec sollicitudin,mauris,VXD17HFA5VF
178.94,12,cereals,"est, congue a,",libero nec,KVI03ABQ2WQ
