319.12,40,pasta,mi,eget lacus.,IUX97NNO3YX
786.71,29,noodles,Donec fringilla.,In scelerisque,BVY79RHV6QF
0.79,35,pies,eros.,ipsum non,JUZ76KDP8TS
443.84,36,soups,at pede. Cras,neque. In,UOL52ZIX7NO
904.32,18,sandwiches,lobortis. Class,"consequat,",FTC21VNL3KU
209.55,21,salads,neque. In,"lacus, varius et,",JHM35KJY6RN
865.18,14,sandwiches,"lorem, eget",at,HQX48OPG7DS
834.81,2,salads,"nec, cursus a,","erat, in consectetuer",QUG83TPS8TY
585.41,36,soups,Integer aliquam adipiscing,mi lacinia,RUG51MTM1OL
197.09,34,seafood,Donec non,adipiscing elit. Etiam,FVU81EST2YJ
401.44,47,stews,semper. Nam tempor,Vivamus non lorem,TBP07NBL1MB
273.05,4,cereals,pellentesque,"dictum mi,",WTJ40NKK3UG
149.57,24,soups,dolor,Morbi sit,ICA71DEZ4SQ
634.84,22,pasta,quis,quis,FUT76ADL6FY
954.74,18,pasta,Nunc laoreet,Phasellus,LMB54HGA5UI
811.58,44,noodles,tellus,Curae; Donec tincidunt.,WKH28NDM3LK
424.18,39,sandwiches,Pellentesque habitant morbi,eu,SMY53TOM5FF
393.65,24,pasta,pede sagittis,sit amet metus.,VMR14QZY9LZ
448.53,1,pies,et,blandit,KCW67HEG2IW
995.05,23,sandwiches,Morbi quis urna.,"nec,",MKR30UUZ6KH
232.31,47,desserts,"lorem, vehicula et,",velit. Quisque,WWX80FBB9ZS
587.76,37,pasta,Cum sociis natoque,magna a,MZT44MSS6TE
27.45,29,pies,ac tellus. Suspendisse,eu,XMD66DOF7HU
638.79,4,desserts,cursus. Nunc,"vitae,",FJS20DDX7RP
382.02,10,salads,"malesuada ut,",mauris,BBH00KIQ8GU
594.70,25,noodles,nisi nibh lacinia,volutpat. Nulla dignissim.,SNM92OZP6PC
349.09,42,cereals,Mauris,"at,",ABT25QWX4TO
197.69,38,noodles,velit justo,cursus,BHN20FXO4TY
959.93,21,cereals,"Fusce mi lorem,",risus a ultricies,IWA24YFV6PW
374.16,12,sandwiches,"risus odio,",sit amet ultricies,JIN14KUS1XU
312.87,17,noodles,ipsum.,cubilia,XKW90FDU1JP
179.39,6,soups,amet diam eu,Donec consectetuer mauris,DEC29CBO0OJ
18.61,24,salads,vitae,egestas,DJM84OTR6AH
305.64,32,stews,felis. Nulla,enim,ZDG87RQU5UG
699.15,37,noodles,tempor bibendum. Donec,blandit,PEC70HOX0GI
718.95,13,sandwiches,Mauris,"id, blandit",LWN02MEQ4WR
487.27,43,pies,"fringilla, porttitor","est mauris,",OTF47UVL6ZR
330.81,42,seafood,cubilia Curae; Phasellus,lorem ac,AEA67LRW6NY
319.17,24,salads,Pellentesque ultricies,nibh,RKH17CVV6RK
317.99,8,sandwiches,justo sit,rhoncus,MYI69VRD3GP
236.16,45,seafood,Cras,non,UQZ57KGP0XD
825.10,50,pasta,"eleifend, nunc risus",mattis.,LHD55STZ1LK
367.68,15,desserts,Morbi non sapien,"mauris sapien, cursus",GSB13ULB8SK
189.18,4,pasta,vel arcu eu,"quam, elementum at,",WNE59QEY9AL
209.93,22,seafood,nunc nulla vulputate,"risus varius orci,",SSP44OPQ6VI
638.40,5,desserts,"egestas, urna",pede et risus.,HST34XXU7CL
503.23,19,pasta,justo,vulputate mauris,WDH57QZK8CF
956.15,11,pies,"aliquet lobortis, nisi","consequat nec,",MMJ88OYP0TF
194.70,26,noodles,nisi.,"et,",JCS86SHI4CE
348.70,16,soups,auctor odio,eu,XQD56RKQ5WN
255.60,48,soups,"suscipit,","auctor vitae, aliquet",NOC99DMJ6VK
811.10,16,pasta,Aenean eget,"nec, eleifend non,",FXH29BDR2FG
668.57,39,cereals,pede. Nunc,parturient,NVC85TRM7LS
793.51,41,desserts,massa. Vestibulum,"elit,",XCX67SJQ8QG
946.18,15,seafood,cubilia Curae; Donec,neque non quam.,FTC37BYJ4PS
494.13,13,stews,Aenean,quam,MRJ27CMQ4PM
264.55,15,noodles,porttitor eros nec,et risus.,QHE61GVD2UI
184.87,28,seafood,natoque penatibus,ac mattis,DRH86MFV1SU
285.68,20,pies,metus. In,"sem,",VQY14CMK4BU
580.56,48,pies,nec,a,ECL97EAM4ZO
798.45,42,desserts,nonummy,Sed,RKC67PUV8TI
750.84,1,cereals,ullamcorper magna.,Nulla eu,TPW56ERD0LH
234.62,47,desserts,odio. Phasellus at,"a,",JLV60LFA1DK
741.83,30,stews,a ultricies,placerat velit.,YQX83GPG9HY
431.09,36,pasta,eu,volutpat. Nulla facilisis.,FPR42WBC3OK
118.76,26,soups,sodales elit erat,elit erat,SDZ39NYD2PU
710.53,2,soups,urna justo faucibus,molestie,DGJ60MBK5GK
761.31,41,pasta,sociosqu ad litora,malesuada fringilla,XLQ34CKO5RZ
939.09,6,soups,Proin non,arcu vel quam,FNN42YUM4BH
303.23,11,sandwiches,"tempus, lorem",Aliquam,DFG43DIQ5GH
56.44,7,desserts,turpis.,porttitor scelerisque,HLI02UGR7GX
781.53,23,noodles,Morbi neque,et magnis dis,FNX34YSL1SQ
430.01,13,sandwiches,pharetra.,lacinia,FOA25OEN0IO
684.77,45,pies,orci lacus vestibulum,dui. Cras,UOZ44MEQ7SP
811.37,48,desserts,in lobortis,Mauris molestie,JTM38ALR2GH
33.16,3,desserts,"amet, consectetuer",Curae; Donec tincidunt.,HIL68YZR8KA
423.26,12,pies,aliquet. Phasellus,Nunc mauris,GCK48QAT8PD
674.66,35,seafood,non quam.,Fusce diam,LIG81SFS3FI
184.97,14,sandwiches,"faucibus ut, nulla.",Aliquam erat,BHI77TKU7JK
417.56,42,pies,sed tortor.,"tortor,",YRN33FGA2XH
996.66,2,desserts,Fusce,adipiscing elit.,HOK07TTH4UA
716.47,50,stews,"Aliquam auctor,",nulla vulputate,TPM48CCO6SP
692.70,15,stews,velit eu,Suspendisse sagittis.,LGP85SXG7HW
129.46,15,cereals,"imperdiet, erat nonummy",porttitor eros,GFE41ASC3KR
640.93,18,salads,metus.,Praesent,KZX25JSM7YF
258.08,4,soups,aliquet,"at, iaculis",BVI57OQK6YE
644.48,15,seafood,eu odio tristique,augue scelerisque mollis.,MIP94XWG1HL
915.46,38,seafood,"eleifend,","adipiscing non, luctus",TPN59QIF4IW
474.06,47,soups,augue,augue,HSG81OWR1WQ
595.45,22,soups,inceptos,nibh,FOA73NBO2KM
234.13,2,pasta,fringilla cursus purus.,Donec,WMJ88UXE5BN
542.14,49,desserts,vitae,penatibus,AUH98EZN0PJ
559.07,4,stews,tempus,neque,DQV79WRI9PR
78.34,37,salads,ut,dui.,ENP14JQF1ZS
137.04,25,desserts,nascetur ridiculus,commodo,HGQ78OVQ2XD
857.47,31,cereals,"odio, auctor vitae,",at arcu. Vestibulum,PKC74SCQ7EF
